"participantId","householdSize","haveKids","age","educationLevel","interestGroup","joviality","Education","Food","Recreation","Shelter","Wage","RentAdjustment","Cost_of_living","Total_Income","Total_Savings"
630,"2",FALSE,30,"Bachelors","G",0.653881117,0,-3537.073561273,-6618.247489912,-10378.086407,59321.010273794,0,-20533.407458185,59321.010273794,38787.602815609
631,"2",FALSE,56,"HighSchoolOrCollege","G",0.217949026,0,-3380.40825338,-5301.213988909,-10042.0029515,37616.896028434,0,-18723.625193789,37616.896028434,18893.270834645
632,"2",FALSE,38,"Bachelors","J",0.243164359,0,-3406.317271225,-5039.411629448,-10042.0029515,59622.4439294647,0,-18487.731852173,59622.4439294647,41134.7120772917
633,"2",FALSE,32,"Graduate","H",0.227976736,0,-3572.218043449,-7303.963912318,-10057.7181354,72276.0447884,0,-20933.900091167,72276.0447884,51342.144697233
634,"2",FALSE,52,"HighSchoolOrCollege","G",0.915889403,0,-62.829864399,0,0,2490.2472014003,0,-62.829864399,2490.2472014003,2427.4173370013
635,"2",FALSE,33,"Graduate","J",0.447001762,0,-3045.300849145,-5541.358767897,-10569.5672563,64316.389987499,0,-19156.226873342,64316.389987499,45160.163114157
636,"2",FALSE,39,"HighSchoolOrCollege","A",0.104168464,0,-3239.300571362,-4927.318634212,-10091.2438627,37649.65132426,0,-18257.863068274,37649.65132426,19391.788255986
637,"2",FALSE,23,"Bachelors","F",0.573248725,0,-3085.36231614,-6851.771180163,-10569.5672563,59725.8722259322,0,-20506.700752603,59725.8722259322,39219.1714733292
638,"2",FALSE,48,"HighSchoolOrCollege","I",0.221999544,0,-3504.990973139,-4042.722456939,-10117.9582946,36654.898680658,0,-17665.671724678,36654.898680658,18989.22695598
639,"2",FALSE,19,"HighSchoolOrCollege","H",0.527164931,0,-62.163322023,0,0,2863.035574055,0,-62.163322023,2863.035574055,2800.872252032
640,"2",FALSE,24,"Bachelors","D",0.686982312,0,-3736.695049469,-5190.448459713,-11098.5669152,43274.5498041595,854.04044063,-20025.710424382,44128.5902447895,24102.8798204075
641,"2",FALSE,25,"HighSchoolOrCollege","E",0.396350271,0,-68.145998581,0,0,2554.872898042,0,-68.145998581,2554.872898042,2486.726899461
642,"2",FALSE,37,"HighSchoolOrCollege","D",0.261732596,0,-3318.408402619,-3120.851958445,-10117.9582946,36564.132296782,0,-16557.218655664,36564.132296782,20006.913641118
643,"2",FALSE,55,"HighSchoolOrCollege","A",0.619875624,0,-64.641985665,0,0,2698.216804056,0,-64.641985665,2698.216804056,2633.574818391
644,"2",FALSE,37,"HighSchoolOrCollege","A",0.130781968,0,-3320.011804456,-4589.596659489,-10117.9582946,36041.3202509974,0,-18027.566758545,36041.3202509974,18013.7534924524
645,"2",FALSE,33,"Graduate","E",0.134078822,0,-3446.035298621,-4763.744538003,-10117.9582946,71428.568648879,0,-18327.738131224,71428.568648879,53100.830517655
646,"2",FALSE,36,"Graduate","I",0.962520694,0,-3678.638405735,-5789.761721745,-13239.014282,48064.073918593,0,-22707.41440948,48064.073918593,25356.659509113
647,"2",FALSE,54,"Low","A",0.665589674,0,-73.116744022,0,0,2559.726000972,0,-73.116744022,2559.726000972,2486.60925695
648,"2",FALSE,49,"Bachelors","B",0.634994302,0,-5065.125759367,-4471.580345173,-10569.5672563,58696.397646677,0,-20106.27336084,58696.397646677,38590.124285837
649,"2",FALSE,38,"HighSchoolOrCollege","A",0.042960665,0,-3593.097131382,-4946.238582835,-10137.2775153,36495.660427533,0,-18676.613229517,36495.660427533,17819.047198016
650,"2",FALSE,31,"Graduate","C",0.846974117,0,-3835.67285442,-7570.425793252,-17522.037728,63464.206391508,0,-28928.136375672,63464.206391508,34536.070015836
651,"2",FALSE,24,"HighSchoolOrCollege","E",0.047571871,0,-3531.062593799,-3952.10918388,-10155.6415662,36343.311269814,0,-17638.813343879,36343.311269814,18704.497925935
652,"2",FALSE,30,"Bachelors","B",0.665307968,0,-5209.182499782,-6007.227623265,-13241.074236,40856.337567915,0,-24457.484359047,40856.337567915,16398.853208868
653,"2",FALSE,40,"HighSchoolOrCollege","J",0.39520838,0,-31.998246971,0,0,2352.0439322004,0,-31.998246971,2352.0439322004,2320.0456852294
654,"2",FALSE,19,"Bachelors","C",0.872069831,0,-6146.000626253,-5512.306318291,-13617.109896,44021.086893656,0,-25275.416840544,44021.086893656,18745.670053112
655,"2",FALSE,30,"HighSchoolOrCollege","F",0.380975259,0,-46.876297188,0,0,2883.6584522958,0,-46.876297188,2883.6584522958,2836.7821551078
656,"2",FALSE,41,"Bachelors","F",0.315950154,0,-3580.842879745,-3437.561737955,-10155.6415662,58365.4630413863,0,-17174.0461839,58365.4630413863,41191.4168574863
657,"2",FALSE,46,"HighSchoolOrCollege","B",0.71872952,0,-63.234520132,0,0,2688.133044248,0,-63.234520132,2688.133044248,2624.898524116
658,"2",FALSE,38,"HighSchoolOrCollege","D",0.675085656,0,-53.091522692,0,0,2478.9292890933,0,-53.091522692,2478.9292890933,2425.8377664013
659,"2",FALSE,49,"Graduate","H",0.741834688,0,-3755.5840621,-7966.613003683,-13205.648872,56835.791767487,0,-24927.845937783,56835.791767487,31907.945829704
660,"2",FALSE,30,"Bachelors","D",0.354910317,0,-3225.647880892,-6417.511398188,-10605.640864,54170.450153241,0,-20248.80014308,54170.450153241,33921.650010161
661,"2",FALSE,22,"HighSchoolOrCollege","H",0.056860736,0,-3303.483673334,-3326.219830064,-10158.2953173,35978.6664169717,0,-16787.998820698,35978.6664169717,19190.6675962737
662,"2",FALSE,47,"Graduate","H",0.038611164,0,-3502.052237875,-2524.969195563,-10193.595724,69228.50231606,0,-16220.617157438,69228.50231606,53007.885158622
663,"2",FALSE,22,"HighSchoolOrCollege","D",0.937254935,0,-63.14403628,0,0,2757.477507548,0,-63.14403628,2757.477507548,2694.333471268
664,"2",FALSE,53,"HighSchoolOrCollege","H",0.270124892,0,-3484.931676884,-3482.005377571,-10193.595724,35520.225098253,0,-17160.532778455,35520.225098253,18359.692319798
665,"2",FALSE,30,"HighSchoolOrCollege","G",0.172855291,0,-3561.861981462,-7667.345311929,-10195.230799,35427.760277183,0,-21424.438092391,35427.760277183,14003.322184792
666,"2",FALSE,32,"Bachelors","J",0.328627654,0,-3557.649994305,-4593.499040301,-10195.4465574,58012.273731789,0,-18346.595592006,58012.273731789,39665.678139783
667,"2",FALSE,19,"HighSchoolOrCollege","F",0.037996177,0,-3621.302427259,-5084.78912059,-10195.4465574,35365.4486945056,0,-18901.538105249,35365.4486945056,16463.9105892566
668,"2",FALSE,44,"HighSchoolOrCollege","H",0.59491202,0,-64.556669881,0,0,2495.068102434,0,-64.556669881,2495.068102434,2430.511432553
669,"2",FALSE,28,"HighSchoolOrCollege","B",0.183180758,0,-3220.793741417,-3427.802932343,-10195.4465574,35114.555350351,0,-16844.04323116,35114.555350351,18270.512119191
670,"2",FALSE,22,"HighSchoolOrCollege","F",0.39578961,0,-56.606804128,0,0,2366.849866989,0,-56.606804128,2366.849866989,2310.243062861
671,"2",FALSE,51,"HighSchoolOrCollege","C",0.270624129,0,-3043.133658854,-4830.043626293,-10220.5274483,34874.1126299615,0,-18093.704733447,34874.1126299615,16780.4078965145
672,"1",FALSE,22,"Bachelors","I",0.470322266,0,-3299.072697216,-4393.051307891,-4862.7859956,53517.929227761,0,-12554.910000707,53517.929227761,40963.019227054
673,"1",FALSE,23,"Low","I",0.051798314,0,-3475.464555847,-3137.826934962,-4871.5250285,27017.48406976,0,-11484.816519309,27017.48406976,15532.667550451
674,"1",FALSE,43,"HighSchoolOrCollege","F",0.543992757,0,-3460.812480308,-6562.734829556,-4940.466284,26879.618055775,0,-14964.013593864,26879.618055775,11915.604461911
675,"1",FALSE,55,"HighSchoolOrCollege","A",0.545251458,0,-5033.957519729,-6373.74025847,-4940.466284,25968.346233834,0,-16348.164062199,25968.346233834,9620.182171635
676,"1",FALSE,37,"HighSchoolOrCollege","J",0.068612756,0,-3615.900861019,-1146.820257381,-4871.5250285,34799.441032473,0,-9634.2461469,34799.441032473,25165.194885573
677,"1",FALSE,47,"HighSchoolOrCollege","A",0.137446199,0,-3473.41567555,-4139.372501482,-4871.5250285,34747.533999386,0,-12484.313205532,34747.533999386,22263.220793854
678,"1",FALSE,38,"Bachelors","D",0.90601112,0,-6131.075071573,-7127.75541952,-5406.5480079,29641.108784019,0,-18665.378498993,29641.108784019,10975.730285026
679,"1",FALSE,54,"Graduate","F",0.980481087,0,-3853.393650629,-7694.908832309,-5406.5480079,28109.970989368,0,-16954.850490838,28109.970989368,11155.12049853
680,"1",FALSE,48,"Low","C",0.141341978,0,-3367.827503461,-5965.580284017,-4899.6841322,26739.0754336338,0,-14233.091919678,26739.0754336338,12505.9835139558
681,"1",FALSE,51,"HighSchoolOrCollege","G",0.440943662,0,-5078.118794772,-6695.77014321,-5049.2186862,26109.39870512,0,-16823.107624182,26109.39870512,9286.291080938
682,"1",FALSE,32,"HighSchoolOrCollege","B",0.392351739,0,-3344.447222702,-6878.12212736,-5049.2186862,25788.1872926221,0,-15271.788036262,25788.1872926221,10516.3992563601
683,"1",FALSE,31,"Graduate","G",0.241410497,0,-3611.175826785,-4604.603276605,-4899.6841322,70379.152134781,0,-13115.46323559,70379.152134781,57263.688899191
684,"1",FALSE,30,"Graduate","C",0.411069142,0,-4716.879053555,-3519.37566851,-5049.2186862,58067.669226653,0,-13285.473408265,58067.669226653,44782.195818388
685,"1",FALSE,42,"Bachelors","A",0.599260494,0,-3096.62249914,-7282.633289973,-5049.2186862,52539.048022285,0,-15428.474475313,52539.048022285,37110.573546972
686,"1",FALSE,21,"Bachelors","C",0.786524128,0,-3152.57431515,-8386.283603602,-5204.5792604,37536.596376756,0,-16743.437179152,37536.596376756,20793.159197604
687,"1",FALSE,48,"HighSchoolOrCollege","G",0.954361914,0,-3633.949055059,-7646.548188137,-6338.7114583,23367.6864246996,0,-17619.208701496,23367.6864246996,5748.4777232036
688,"1",FALSE,50,"HighSchoolOrCollege","J",0.434048369,0,-4983.271747871,-5265.701994126,-5111.3629164,25728.091717622,0,-15360.336658397,25728.091717622,10367.755059225
689,"1",FALSE,49,"Bachelors","G",0.42355875,0,-4655.149010736,-4199.064875942,-5111.3629164,50796.388724914,0,-13965.576803078,50796.388724914,36830.811921836
690,"1",FALSE,50,"Low","C",0.467859308,0,-3408.459430895,-5798.324725454,-5111.3629164,25910.109115079,0,-14318.147072749,25910.109115079,11591.96204233
691,"1",FALSE,36,"Graduate","D",0.609420425,0,-5311.239895216,-5275.355236741,-5111.3629164,56179.245690907,0,-15697.958048357,56179.245690907,40481.28764255
692,"1",FALSE,54,"Graduate","C",0.560883015,0,-4641.572930304,-5014.746510231,-5157.9710884,55805.279770713,0,-14814.290528935,55805.279770713,40990.989241778
693,"1",FALSE,39,"HighSchoolOrCollege","B",0.402956862,0,-3539.171722146,-5036.07862635,-5157.9710884,25451.2838926843,0,-13733.221436896,25451.2838926843,11718.0624557883
694,"1",FALSE,55,"HighSchoolOrCollege","J",0.391601344,0,-5039.151742355,-3843.915513725,-5189.0432035,25066.770856245,0,-14072.11045958,25066.770856245,10994.660396665
695,"1",FALSE,55,"Bachelors","H",0.54286479,0,-4756.565859352,-3736.459023138,-5189.0432035,50773.02183956,0,-13682.06808599,50773.02183956,37090.95375357
696,"1",FALSE,44,"Bachelors","H",0.452363587,0,-5062.115969986,-5527.118153124,-5189.0432035,49045.958356102,0,-15778.27732661,49045.958356102,33267.681029492
697,"1",FALSE,26,"HighSchoolOrCollege","A",0.976239224,0,-3531.558909543,-9782.361325585,-6027.9903086,23237.6696514693,0,-19341.910543728,23237.6696514693,3895.7591077413
698,"1",FALSE,24,"Bachelors","C",0.674877675,0,-6644.049959276,-57.957790808,-3707.2569841,49218.509990608,695.11068459,-10409.264734184,49913.620675198,39504.355941014
699,"1",FALSE,33,"HighSchoolOrCollege","A",0.055989127,0,-3563.068871797,-67.921656115,-3243.8498611,34205.7062565,231.70356153,-6874.840389012,34437.40981803,27562.569429018
700,"1",FALSE,28,"HighSchoolOrCollege","I",0.907301342,0,-3572.582570586,-5777.506688099,-6338.7114583,24432.0338091646,0,-15688.800716985,24432.0338091646,8743.2330921796
701,"1",FALSE,50,"HighSchoolOrCollege","G",0.440877016,0,-4856.513065013,-5558.979488575,-5204.5792604,25223.589341646,0,-15620.071813988,25223.589341646,9603.517527658
702,"1",FALSE,49,"Bachelors","J",0.288396985,0,-3205.718284847,-50.80899997,-3089.38082,56781.780350474,77.23452051,-6345.908104817,56859.014870984,50513.106766167
703,"1",FALSE,49,"HighSchoolOrCollege","F",0.609793327,0,-4693.917732128,-5914.142833474,-5406.5480079,24403.135462543,0,-16014.608573502,24403.135462543,8388.526889041
704,"1",FALSE,44,"HighSchoolOrCollege","C",0.746716458,0,-3510.447794086,-8984.686062724,-6773.7210684,23233.814578667,0,-19268.85492521,23233.814578667,3964.959653457
705,"1",FALSE,50,"HighSchoolOrCollege","E",0.692283941,0,-6658.342251163,-5335.127572352,-6176.4945944,23345.078164274,0,-18169.964417915,23345.078164274,5175.113746359
706,"1",FALSE,24,"HighSchoolOrCollege","I",0.404529522,0,-4853.170556155,-3956.292046181,-5406.5480079,24218.160360732,0,-14216.010610236,24218.160360732,10002.149750496
707,"1",FALSE,57,"HighSchoolOrCollege","F",0.275811473,0,-3677.609374281,-19.24225202,-3012.1462995,34639.23000801,0,-6708.997925801,34639.23000801,27930.232082209
708,"1",FALSE,23,"HighSchoolOrCollege","J",0.570765537,0,-4986.194798155,-4138.692514611,-5406.5480079,24039.98473098,0,-14531.435320666,24039.98473098,9508.549410314
709,"1",FALSE,52,"HighSchoolOrCollege","G",0.100837923,0,-3577.351453395,-4066.144679658,-4986.7992382,34107.138841274,0,-12630.295371253,34107.138841274,21476.843470021
710,"1",FALSE,50,"Bachelors","F",0.324954076,0,-3437.022226199,-3606.398063564,-4986.7992382,56425.4295414495,0,-12030.219527963,56425.4295414495,44395.2100134865
711,"1",FALSE,27,"Bachelors","D",0.942801579,0,-2981.965822866,-96.70733077,-4839.4133086,47721.9201908259,907.38999546,-7918.086462236,48629.3101862859,40711.2237240499
712,"1",FALSE,51,"HighSchoolOrCollege","C",0.325503058,0,-3085.755228451,-46.037936894,-4234.4866452,33945.303374796,302.46333182,-7366.279810545,34247.766706616,26881.486896071
713,"1",FALSE,22,"Bachelors","D",0.11885355,0,-2975.903229635,-36.616203121,-4032.844424,56260.438843023,100.82111061,-7045.363856756,56361.259953633,49315.896096877
714,"1",FALSE,50,"Graduate","C",0.905015948,0,-5168.30835076,-8401.651558458,-6536.7431178,48307.280112563,466.91022268,-20106.703027018,48774.190335243,28667.487308225
715,"1",FALSE,58,"Graduate","D",0.373642689,0,-3133.717602125,-7339.153827167,-5406.5480079,52474.619611734,0,-15879.419437192,52474.619611734,36595.200174542
716,"1",FALSE,20,"Bachelors","H",0.132319548,0,-3369.804936939,-343.827205015,-6069.8328951,56575.483439349,0,-9783.465037054,56575.483439349,46792.018402295
717,"1",FALSE,36,"HighSchoolOrCollege","G",0.318139199,0,-3323.02914824,-78.456500381,-3932.0233134,33816.1656900917,0,-7333.508962021,33816.1656900917,26482.6567280707
718,"1",FALSE,19,"Graduate","E",0.839634412,0,-5994.083779492,-325.212088257,-4947.6367711,38609.586107065,659.68490288,-11266.932638849,39269.271009945,28002.338371096
719,"1",FALSE,47,"Low","F",0.960391982,0,-5654.878773975,-6386.102417744,-5701.7331007,22845.6550609,0,-17742.714292419,22845.6550609,5102.940768481
720,"1",FALSE,56,"Graduate","C",0.930475595,0,-5152.471536136,-9412.562575831,-6409.1707615,26248.7625614218,0,-20974.204873467,26248.7625614218,5274.5576879548
721,"1",FALSE,24,"Bachelors","I",0.232407811,0,-3315.997703793,-43.43518492,-4452.873094,55375.376067904,164.92122572,-7812.305982713,55540.297293624,47727.991310911
722,"1",FALSE,35,"HighSchoolOrCollege","E",0.634111119,0,-3291.103337419,-6960.882709447,-5406.5480079,23788.331493509,0,-15658.534054766,23788.331493509,8129.797438743
723,"1",FALSE,55,"HighSchoolOrCollege","E",0.315916767,0,-2983.038109618,-195.46304288,-4287.9518682,33845.2504447743,0,-7466.453020698,33845.2504447743,26378.7974240763
724,"1",FALSE,50,"Low","B",0.241785645,0,-3567.386035459,-4743.14401661,-4986.7992382,26418.4829359201,0,-13297.329290269,26418.4829359201,13121.1536456511
725,"1",FALSE,57,"HighSchoolOrCollege","A",0.624709649,0,-5045.153333225,-5032.306199646,-5406.5480079,23836.469507021,0,-15484.007540771,23836.469507021,8352.46196625
726,"1",FALSE,20,"HighSchoolOrCollege","A",0.502901494,0,-3260.62899399,-5847.579249398,-5406.5480079,23916.0489408094,0,-14514.756251288,23916.0489408094,9401.2926895214
727,"1",FALSE,58,"Bachelors","J",0.945430646,0,-5482.501156308,-5568.66852468,-5406.5480079,43703.241165641,0,-16457.717688888,43703.241165641,27245.523476753
728,"1",FALSE,38,"Low","H",0.037220396,0,-3673.673868093,-4668.817412606,-5068.6387583,25677.033188205,0,-13411.130038999,25677.033188205,12265.903149206
729,"1",FALSE,19,"HighSchoolOrCollege","H",0.465075787,0,-5001.028768494,-4619.780163685,-5406.5480079,23284.984693993,0,-15027.356940079,23284.984693993,8257.627753914
730,"1",FALSE,48,"HighSchoolOrCollege","A",0.748473896,0,-3555.721622754,-8056.125375291,-6597.4746435,23153.6227405,0,-18209.321641545,23153.6227405,4944.301098955
731,"1",FALSE,44,"Bachelors","B",0.619208795,0,-4944.052586337,-5977.76368351,-5406.5480079,48926.04755674,0,-16328.364277747,48926.04755674,32597.683278993
732,"1",FALSE,41,"Graduate","A",0.240042805,0,-3355.922257752,-5451.682089077,-5096.797862,67568.822379157,0,-13904.402208829,67568.822379157,53664.420170328
733,"1",FALSE,50,"Low","J",0.298490597,0,-3185.258959629,-4345.206337685,-5096.797862,25470.8071334664,0,-12627.263159314,25470.8071334664,12843.5439741524
734,"1",FALSE,38,"Bachelors","H",0.522010625,0,-3325.533438242,-5346.942320701,-5406.5480079,45235.2894659162,0,-14079.023766843,45235.2894659162,31156.2656990732
735,"1",FALSE,51,"Low","F",0.063256748,0,-3213.493255052,-2413.436017551,-5097.6153995,25293.815122239,0,-10724.544672103,25293.815122239,14569.270450136
736,"1",FALSE,46,"HighSchoolOrCollege","B",0.130649539,0,-3678.311088615,-3919.035486973,-5182.9092536,33606.026428915,0,-12780.255829188,33606.026428915,20825.770599727
737,"1",FALSE,43,"Bachelors","F",0.933937799,0,-5021.117177698,-6465.842297227,-6815.1845077,40186.08712492,486.79889343,-18302.143982625,40672.88601835,22370.742035725
738,"1",FALSE,23,"Bachelors","G",0.879171582,0,-5237.619374564,-6841.558345969,-5406.5480079,29397.293615455,0,-17485.725728433,29397.293615455,11911.567887022
739,"1",FALSE,49,"HighSchoolOrCollege","I",0.68222841,0,-3502.680558802,-5278.151038296,-5422.0840661,23171.3441607,0,-14202.915663198,23171.3441607,8968.428497502
740,"1",FALSE,41,"HighSchoolOrCollege","A",0.409040073,0,-3103.916519328,-8248.713909272,-5406.5480079,23411.0617768672,0,-16759.1784365,23411.0617768672,6651.8833403672
741,"1",FALSE,49,"HighSchoolOrCollege","C",0.187180439,0,-3411.573524536,-294.5903697,-6328.3856142,33820.304603378,0,-10034.549508436,33820.304603378,23785.755094942
742,"1",FALSE,57,"HighSchoolOrCollege","I",0.091096884,0,-3409.349162461,-3418.926631343,-5182.9092536,33344.350036959,0,-12011.185047404,33344.350036959,21333.164989555
743,"1",FALSE,51,"Bachelors","C",0.077442954,0,-3482.789548863,-3545.183127388,-5182.9092536,55668.322758816,0,-12210.881929851,55668.322758816,43457.440828965
744,"1",FALSE,57,"HighSchoolOrCollege","G",0.447644949,0,-3084.235781624,-6501.303603716,-5422.0840661,23097.7551316345,0,-15007.62345144,23097.7551316345,8090.1316801945
745,"1",FALSE,50,"HighSchoolOrCollege","J",0.10382656,0,-3261.38487091,-4033.766535793,-5259.8317616,33283.511198734,0,-12554.983168303,33283.511198734,20728.528030431
746,"1",FALSE,19,"HighSchoolOrCollege","G",0.588102942,0,-4559.742652086,-4224.639435453,-5872.6297331,23139.8806651,0,-14657.011820639,23139.8806651,8482.868844461
747,"1",FALSE,36,"HighSchoolOrCollege","A",0.066469676,0,-3464.221316171,-5960.374268092,-5259.8317616,33057.986803088,0,-14684.427345863,33057.986803088,18373.559457225
748,"1",FALSE,26,"Graduate","E",0.874661744,0,-5235.511572968,-828.347545012,-4528.6252994,44894.098613861,849.117243454,-10592.48441738,45743.215857315,35150.731439935
749,"1",FALSE,58,"HighSchoolOrCollege","G",0.017790641,0,-3274.900382497,-33.758034565,-3962.5471367,33358.804527802,283.039081154,-7271.205553762,33641.843608956,26370.638055194
750,"1",FALSE,30,"Bachelors","G",0.262320121,0,-3576.162780622,-96.912753885,-3773.8544159,55123.977118,94.346360384,-7446.929950407,55218.323478384,47771.393527977
751,"1",FALSE,32,"Graduate","E",0.77217008,0,-4844.44491694,-7431.74720576,-8964.3051745,49438.999354769,0,-21240.4972972,49438.999354769,28198.502057569
752,"1",FALSE,47,"Graduate","E",0.736149674,0,-5292.756314522,-205.052592505,-4606.3223006,50434.789952892,863.68543146,-10104.131207627,51298.475384352,41194.344176725
753,"1",FALSE,21,"Bachelors","J",0.339503386,0,-4773.573738486,-3136.117359564,-5872.6297331,44778.317734893,0,-13782.32083115,44778.317734893,30995.996903743
754,"1",FALSE,34,"Bachelors","A",0.17565975,0,-3598.946554955,-11.2306223,-3679.5080556,54733.127202859,0,-7289.685232855,54733.127202859,47443.441970004
755,"1",FALSE,58,"HighSchoolOrCollege","C",0.414137953,0,-4847.834973777,-5818.070075276,-6027.9903086,23110.7726698,0,-16693.895357653,23110.7726698,6416.877312147
756,"3",TRUE,28,"Low","C",0.933334008,-146.3957043,-52.913843891,0,0,2429.983729013,0,-199.309548191,2429.983729013,2230.674180822
757,"3",TRUE,58,"HighSchoolOrCollege","I",0.797833033,-76.0107591,-53.718936271,0,0,2704.006091293,0,-129.729695371,2704.006091293,2574.276395922
758,"3",TRUE,56,"HighSchoolOrCollege","C",0.000204,-494.06993415,-3273.951134459,-2992.692090547,-10220.5274483,32840.0665767652,0,-16981.240607456,32840.0665767652,15858.8259693092
759,"3",TRUE,54,"Graduate","I",0.880468848,-494.06993415,-5380.675196203,-4905.926152507,-10436.0363146,30684.635918667,0,-21216.70759746,30684.635918667,9467.928321207
760,"3",TRUE,31,"HighSchoolOrCollege","H",0.751787305,-146.3957043,-65.973436702,0,0,2665.298189855,0,-212.369141002,2665.298189855,2452.929048853
761,"3",TRUE,29,"Low","H",0.7844507,-76.0107591,-67.143027142,0,0,2329.274744603,0,-143.153786242,2329.274744603,2186.120958361
762,"3",TRUE,22,"HighSchoolOrCollege","C",0.815990235,-146.3957043,-74.508797654,0,0,2566.0495503696,0,-220.904501954,2566.0495503696,2345.1450484156
763,"3",TRUE,27,"Graduate","F",0.338259596,-951.57207795,-3692.50672784,-4897.069916515,-10242.6776634,65495.275108059,0,-19783.826385705,65495.275108059,45711.448722354
764,"3",TRUE,52,"HighSchoolOrCollege","C",0.12564865,-166.56178526,-3559.922040379,-3938.472010646,-10231.0081081,32204.96471002,0,-17895.963944385,32204.96471002,14309.000765635
765,"3",TRUE,29,"Graduate","E",0.740682908,-951.57207795,-5487.727811103,-6634.093209661,-17653.522107,63671.293397502,0,-30726.915205714,63671.293397502,32944.378191788
766,"3",TRUE,38,"HighSchoolOrCollege","F",0.573952621,-951.57207795,-4993.149670375,-4984.810448207,-10242.6776634,32073.678540718,0,-21172.209859932,32073.678540718,10901.468680786
767,"3",TRUE,18,"HighSchoolOrCollege","J",0.268937352,-166.56178526,-3278.529841187,-4845.120016201,-10271.0146864,32283.321211281,0,-18561.226329048,32283.321211281,13722.094882233
768,"3",TRUE,28,"HighSchoolOrCollege","G",0.808558886,-76.0107591,-60.967680714,0,0,2532.35326678,0,-136.978439814,2532.35326678,2395.374826966
769,"3",TRUE,28,"Graduate","D",0.289569911,-166.56178526,-3544.132467769,-3793.736387171,-10271.0146864,68294.355343165,0,-17775.4453266,68294.355343165,50518.910016565
770,"3",TRUE,32,"Bachelors","G",0.623466515,-494.06993415,-4936.338485529,-7732.801207004,-10436.0363146,52344.7715529,0,-23599.245941283,52344.7715529,28745.525611617
771,"3",TRUE,51,"Low","J",0.24609694,-146.3957043,-44.833138007,0,0,2469.94185902,0,-191.228842307,2469.94185902,2278.713016713
772,"3",TRUE,38,"Graduate","A",0.806871224,-951.57207795,-6630.863050657,-5751.908854198,-10984.413752,41440.754828193,0,-24318.757734805,41440.754828193,17121.997093388
773,"3",TRUE,23,"Low","E",0.546776461,-146.3957043,-67.583137255,0,0,2465.159086018,0,-213.978841555,2465.159086018,2251.180244463
774,"3",TRUE,32,"HighSchoolOrCollege","J",0.854523316,-76.0107591,-48.428286169,0,0,2855.4506556309,0,-124.439045269,2855.4506556309,2731.0116103619
775,"3",TRUE,41,"HighSchoolOrCollege","J",0.453217413,-494.06993415,-3569.919127188,-5852.668310407,-10436.0363146,31380.251722158,0,-20352.693686345,31380.251722158,11027.558035813
776,"3",TRUE,34,"Bachelors","D",0.321067111,-1184.86568005,-4111.807593198,-6622.130545523,-10280.056072,53960.618697639,0,-22198.859890771,53960.618697639,31761.758806868
777,"3",TRUE,48,"HighSchoolOrCollege","D",0.112504967,-1184.86568005,-4107.154927029,-4885.046703901,-10295.6751768,31955.324317312,0,-20472.74248778,31955.324317312,11482.581829532
778,"3",TRUE,18,"HighSchoolOrCollege","J",0.449689991,-494.06993415,-5069.022486396,-6120.301601266,-10440.2047373,31327.086639639,0,-22123.598759112,31327.086639639,9203.487880527
779,"3",TRUE,31,"HighSchoolOrCollege","G",0.193751151,-166.56178526,-3160.098959112,-4057.133774766,-10318.5656795,31785.535606728,0,-17702.360198638,31785.535606728,14083.17540809
780,"3",TRUE,35,"Low","H",0.442987521,-76.0107591,-44.497919001,0,0,2345.752776359,0,-120.508678101,2345.752776359,2225.244098258
781,"3",TRUE,42,"HighSchoolOrCollege","J",0.1411042,-166.56178526,-3578.845935556,-6933.469419361,-10325.2162858,31963.857116483,0,-21004.093425977,31963.857116483,10959.763690506
782,"3",TRUE,30,"Bachelors","J",0.834580963,-951.57207795,-3449.985544922,-5941.932339028,-10733.2704758,42956.44592112,778.76028021,-21076.7604377,43735.20620133,22658.44576363
783,"3",TRUE,47,"HighSchoolOrCollege","B",0.377309384,-494.06993415,-5285.487636267,-3494.921981082,-10519.6635245,31297.9204796892,0,-19794.143075999,31297.9204796892,11503.7774036902
784,"3",TRUE,54,"HighSchoolOrCollege","D",0.517238511,-494.06993415,-5304.806360001,-4117.64296459,-10664.4994144,31205.977851084,0,-20581.018673141,31205.977851084,10624.959177943
785,"3",TRUE,55,"HighSchoolOrCollege","I",0.747594455,-76.0107591,-71.227212113,0,0,2744.925261263,0,-147.237971213,2744.925261263,2597.68729005
786,"3",TRUE,23,"HighSchoolOrCollege","B",0.001365799,-166.56178526,-3495.107836342,-21.466479588,-10325.2162858,31983.8294909082,0,-14008.35238699,31983.8294909082,17975.4771039182
787,"3",TRUE,37,"HighSchoolOrCollege","H",0.14514474,-166.56178526,-3168.688084752,-6382.302741256,-10325.2162858,31792.3013087488,0,-20042.768897068,31792.3013087488,11749.5324116808
788,"3",TRUE,31,"HighSchoolOrCollege","A",0.415138085,-494.06993415,-5299.186471687,-3498.10067827,-10664.4994144,31193.234317705,0,-19955.856498507,31193.234317705,11237.377819198
789,"3",TRUE,35,"HighSchoolOrCollege","I",0.839157196,-76.0107591,-61.887023366,0,0,2525.993059401,0,-137.897782466,2525.993059401,2388.095276935
